Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-2579.202	-2787.274	208.0724	1.077553	0.1011369	0.502023	0.497977	4.874253
6	-2595.557	-2805.089	209.5319	1.188763	0.09582893	0.592428	0.407572	4.001596
12	-2596.297	-2806.252	209.9549	1.256831	0.1073451	0.703224	0.296776	3.691459
18	-2576.241	-2785.652	209.4105	1.260361	0.07700515	0.61045	0.38955	4.078224
24	-2585.135	-2794.691	209.5555	1.122952	0.08334022	0.392585	0.607415	4.057245
30	-2582.559	-2792.534	209.9743	1.23206	0.07501747	0.583918	0.416082	3.776722
36	-2582.525	-2792.972	210.4471	1.000006	0.07077512	0.558988	0.441012	3.649217
42	-2579.396	-2788.381	208.9851	1.05929	0.08122805	0.507439	0.492561	4.422194
48	-2580.778	-2788.811	208.0331	1.089127	0.06825531	0.733217	0.266783	4.972386
54	-2571.547	-2781.616	210.0681	1.043209	0.06843244	0.520737	0.479263	3.849454
60	-2572.536	-2779.284	206.7487	1.040333	0.09174609	0.566522	0.433478	5.648677
66	-2563.14	-2772.915	209.7752	0.9530928	0.100722	0.566522	0.433478	3.985248
72	-2575.534	-2785.302	209.7673	1.024925	0.1072796	0.471638	0.528362	3.933028
78	-2584.989	-2793.545	208.5561	1.041411	0.1011189	0.534259	0.465741	4.624165
84	-2598.421	-2804.741	206.3197	0.9236149	0.06291853	0.596929	0.403071	6.020464
90	-2579.736	-2787.123	207.387	1.142577	0.04978294	0.718319	0.281681	5.351094
96	-2584.534	-2793.212	208.678	1.142577	0.1036931	0.62719	0.37281	4.492807
102	-2587.513	-2797.15	209.6375	1.142001	0.0874087	0.635233	0.364767	3.989092
108	-2592.343	-2801.589	209.2468	1.174116	0.07795306	0.532877	0.467123	4.217819
114	-2600.368	-2808.992	208.6238	1.071374	0.08269096	0.497445	0.502555	4.614764
120	-2590.404	-2798.133	207.7284	1.001838	0.08672781	0.682212	0.317788	5.142233
126	-2574.727	-2784.66	209.9329	1.023972	0.06123989	0.682212	0.317788	3.958085
132	-2572.43	-2781.986	209.5566	1.231957	0.06879879	0.599711	0.400289	4.033273
138	-2591.487	-2800.898	209.4113	1.282255	0.08935141	0.527264	0.472736	4.033273
144	-2582.682	-2792.907	210.2241	1.275401	0.06876432	0.581153	0.418847	3.624411
